Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
NCI31,0.919618934206609,0,0.2648235286067529,11,0.02643905900888971,OUT027,1985,1,2,3,842.237,False,False,False,False,False,True,False,False,False,False
FDZ52,0.8719857100327477,0,0.32736225841308697,5,0.34464835075280653,OUT035,2004,2,1,1,1223.0746,False,False,False,False,False,False,True,False,False,False
FDE17,0.9255730872283419,1,0.17666357679107983,5,0.5129347228164537,OUT049,1999,1,0,1,755.683,False,False,False,False,False,False,False,False,False,True
FDG34,0.4135159273593331,1,0.11933315227397209,13,0.33207101576241604,OUT018,2009,1,2,2,1953.4572,False,False,False,True,False,False,False,False,False,False
FDE26,0.28252456088121464,0,0.48253915564619326,3,0.4744879421931558,OUT010,1998,2,2,0,288.9572,True,False,False,False,False,False,False,False,False,False
FDD56,0.6338195891634415,1,0.3407762664253891,6,0.6163683624337009,OUT018,2009,1,2,2,2976.7918,False,False,False,True,False,False,False,False,False,False
FDR52,0.48198868710925874,1,0.2491685785496976,5,0.6795232904807503,OUT045,2002,2,1,1,2675.1844,False,False,False,False,False,False,False,True,False,False
FDQ13,0.3896993152724025,0,0.02501807428845263,3,0.2245380274229367,OUT035,2004,2,1,1,755.0172,False,False,False,False,False,False,True,False,False,False
NCJ42,0.9047335516522774,0,0.07547463722930513,9,0.3032414481592405,OUT019,1985,2,0,0,410.1328,False,False,False,False,True,False,False,False,False,False
FDH10,0.9791604644239358,0,0.2825737056098508,13,0.6848849567738999,OUT019,1985,2,0,0,387.4956,False,False,False,False,True,False,False,False,False,False
NCG42,0.8719857100327477,0,0.1313295389499441,9,0.42420067368878567,OUT035,2004,2,1,1,3635.268,False,False,False,False,False,False,True,False,False,False
FDT31,0.9047335516522774,0,0.0314838091785869,6,0.6634051844155139,OUT045,2002,2,1,1,1323.6104,False,False,False,False,False,False,False,True,False,False
DRD25,0.09407561774337597,0,0.25887613432896034,14,0.34548621722388617,OUT045,2002,2,1,1,2942.836,False,False,False,False,False,False,False,True,False,False
FDR35,0.4730574575766597,0,0.06032194239534774,1,0.712586333353707,OUT035,2004,2,1,1,4379.6324,False,False,False,False,False,False,True,False,False,False
FDL33,0.15957130098243527,0,0.3277177180344051,13,0.6903917853431942,OUT045,2002,2,1,1,2936.178,False,False,False,False,False,False,False,True,False,False
FDT45,0.6725215838047036,0,0.1859936380742004,13,0.0938274623257204,OUT035,2004,2,1,1,600.5516,False,False,False,False,False,False,True,False,False,False
FDT16,0.31795177136052394,1,0.15706553483923505,5,0.9730023633437239,OUT045,2002,2,1,1,8851.1452,False,False,False,False,False,False,False,True,False,False
DRE49,0.964275081869604,0,0.05141623574345273,14,0.5166096204388485,OUT035,2004,2,1,1,2428.8384,False,False,False,False,False,False,True,False,False,False
DRF60,0.3718368562072046,0,0.1685700594342325,14,0.8856868297917133,OUT049,1999,1,0,1,3813.7024,False,False,False,False,False,False,False,False,False,True
NCB54,0.25037213456385826,0,0.16171945123484147,8,0.4119026275220884,OUT049,1999,1,0,1,2556.672,False,False,False,False,False,False,False,False,False,True
FDH20,0.6874069663590354,1,0.07529415538715299,6,0.2803541959537925,OUT049,1999,1,0,1,1255.033,False,False,False,False,False,False,False,False,False,True
FDA31,0.15153319440309615,0,0.3594274380455535,6,0.6010991585681397,OUT035,2004,2,1,1,2769.728,False,False,False,False,False,False,True,False,False,False
FDE33,0.8809169395653469,1,0.16038025242791332,6,0.19344104204442816,OUT045,2002,2,1,1,1571.288,False,False,False,False,False,False,False,True,False,False
FDM12,0.7231318844894312,1,0.38196178340338,0,0.6703415642890613,OUT010,1998,2,2,0,188.4214,True,False,False,False,False,False,False,False,False,False
FDW44,0.2944328669246799,1,0.11038133553985502,6,0.5830039592798594,OUT013,1987,0,2,1,1022.6688,False,True,False,False,False,False,False,False,False,False
DRE48,0.23072342959214048,0,0.04848377648513231,14,0.7070795047844128,OUT013,1987,0,2,1,3744.4592,False,True,False,False,False,False,False,False,False,False
NCX18,0.5713009824352486,0,0.018562393770755737,9,0.7012823516628296,OUT045,2002,2,1,1,2749.754,False,False,False,False,False,False,False,True,False,False
FDA38,0.05269425424233404,0,0.07736661206902047,4,0.882280185264416,OUT018,2009,1,2,2,480.7076,False,False,False,True,False,False,False,False,False,False
FDQ19,0.1664185769574278,1,0.03809848662353365,6,0.8971249380301394,OUT013,1987,0,2,1,969.4048,False,True,False,False,False,False,False,False,False,False
FDY47,0.24084548972908598,1,0.1755827623157768,1,0.41528720059219415,OUT027,1985,1,2,3,4933.578,False,False,False,False,False,True,False,False,False,False
FDE17,0.9255730872283419,1,0.17622397236689713,5,0.5095391140177523,OUT013,1987,0,2,1,2720.4588,False,True,False,False,False,False,False,False,False,False
FDY25,0.4432866924679964,0,0.10642553753784603,3,0.6392556146391487,OUT046,1997,2,0,1,4527.44,False,False,False,False,False,False,False,False,True,False
FDT03,0.9940458469782674,0,0.02274931604987535,10,0.654804107328403,OUT035,2004,2,1,1,3123.9336,False,False,False,False,False,False,True,False,False,False
FDB49,0.22298303066388808,1,0.09342639073064092,0,0.2833143179240606,OUT045,2002,2,1,1,2857.6136,False,False,False,False,False,False,False,True,False,False
FDL43,0.3301577850550759,0,0.08304325713703366,10,0.1900564689743224,OUT017,2007,2,1,1,1454.773,False,False,True,False,False,False,False,False,False,False
FDE47,0.5713009824352486,0,0.1207065324048465,15,0.39140588391092634,OUT017,2007,2,1,1,1992.0736,False,False,True,False,False,False,False,False,False,False
FDS49,0.2646621018160166,0,0.260112654616581,3,0.1998078085419935,OUT045,2002,2,1,1,1728.4168,False,False,False,False,False,False,False,True,False,False
FDU23,0.45221792200059546,0,0.06422674930773402,1,0.5616693491976177,OUT018,2009,1,2,2,2311.6576,False,False,False,True,False,False,False,False,False,False
FDU38,0.3718368562072046,0,0.26883592572296305,4,0.6861693458020088,OUT027,1985,1,2,3,7478.2656,False,False,False,False,False,True,False,False,False,False
FDV09,0.44924084548972903,0,0.11344964935075552,13,0.49568842572784877,OUT019,1985,2,0,0,593.8936,False,False,False,False,True,False,False,False,False,False
FDR20,0.919618934206609,1,0.08634001393738051,6,0.06063029290521496,OUT049,1999,1,0,1,452.744,False,False,False,False,False,False,False,False,False,True
FDY11,0.12831199761833878,1,0.0911684522474669,0,0.14653834661016377,OUT046,1997,2,0,1,856.8846,False,False,False,False,False,False,False,False,True,False
FDG40,0.5415302173265852,0,0.12588439933649814,5,0.0028259954227193573,OUT027,1985,1,2,3,984.7182,False,False,False,False,False,True,False,False,False,False
FDX20,0.16731169991068773,0,0.13674043723385348,6,0.8365167165821161,OUT017,2007,2,1,1,2037.348,False,False,True,False,False,False,False,False,False,False
FDZ27,0.20125037213456382,0,0.04789012663201575,4,0.07956335866457498,OUT013,1987,0,2,1,149.805,False,True,False,False,False,False,False,False,False,False
FDH09,0.4790116105983923,0,0.1829301512643235,12,0.08534947605756238,OUT017,2007,2,1,1,473.3838,False,False,True,False,False,False,False,False,False,False
FDG29,0.7767192616850254,0,0.18287839086740676,5,0.048622571290806715,OUT049,1999,1,0,1,293.6178,False,False,False,False,False,False,False,False,False,True
NCA30,0.8600774039892825,0,0.4216744747318754,9,0.6744409130112938,OUT049,1999,1,0,1,5105.3544,False,False,False,False,False,False,False,False,False,True
NCL53,0.1753498064900268,0,0.11491909458747893,8,0.6112639135070527,OUT017,2007,2,1,1,3010.7476,False,False,True,False,False,False,False,False,False,False
DRE15,0.5236677582613873,0,0.0465692433059086,4,0.19656839774803228,OUT046,1997,2,0,1,986.7156,False,False,False,False,False,False,False,False,True,False
NCS38,0.24084548972908598,0,0.29523880272293956,9,0.3464692459711102,OUT046,1997,2,0,1,458.0704,False,False,False,False,False,False,False,False,True,False
FDY21,0.6278654361417089,0,0.9332070275882584,13,0.6991600961636412,OUT019,1985,2,0,0,589.233,False,False,False,False,True,False,False,False,False,False
FDB58,0.35397439714200657,1,0.06694224964839791,13,0.4640328627019539,OUT010,1998,2,2,0,283.6308,True,False,False,False,False,False,False,False,False,False
FDH41,0.2646621018160166,0,0.26837904734938317,5,0.7727701037018927,OUT046,1997,2,0,1,1935.4806,False,False,False,False,False,False,False,False,True,False
DRF23,0.0032747841619529816,0,0.4004832860881818,7,0.5991110296165,OUT049,1999,1,0,1,1569.9564,False,False,False,False,False,False,False,False,False,True
FDE05,0.3774933015778505,1,0.17592375005200334,5,0.48778005283567283,OUT010,1998,2,2,0,437.4306,True,False,False,False,False,False,False,False,False,False
FDY10,0.7767192616850254,0,0.15836810074934127,13,0.3456203437714348,OUT049,1999,1,0,1,1717.764,False,False,False,False,False,False,False,False,False,True
FDS43,0.4224471568919321,0,0.12912937755362813,6,0.6661080890192802,OUT049,1999,1,0,1,1304.968,False,False,False,False,False,False,False,False,False,True
NCM30,0.8660315570110153,0,0.2198911378001991,9,0.0453721247682497,OUT049,1999,1,0,1,784.3124,False,False,False,False,False,False,False,False,False,True
FDY49,0.7529026495980946,1,0.029943809196197588,3,0.5705828222942092,OUT045,2002,2,1,1,1816.3024,False,False,False,False,False,False,False,True,False,False
FDN02,0.711223578445966,0,0.24179985579081104,3,0.745224925126826,OUT045,2002,2,1,1,2070.638,False,False,False,False,False,False,False,True,False,False
FDP37,0.657636201250372,0,0.46517324164235446,2,0.41090856304626855,OUT045,2002,2,1,1,2184.4898,False,False,False,False,False,False,False,True,False,False
NCF07,0.2646621018160166,0,0.09966585150611657,9,0.28994933751672347,OUT035,2004,2,1,1,1922.8304,False,False,False,False,False,False,True,False,False,False
FDJ09,0.6219112831199762,0,0.18951210965764376,13,0.054263526407649615,OUT013,1987,0,2,1,633.8416,False,True,False,False,False,False,False,False,False,False
FDO23,0.791604644239357,0,0.47240867421607524,1,0.26763169868725767,OUT027,1985,1,2,3,2269.0464,False,False,False,False,False,True,False,False,False,False
FDH09,0.4790116105983923,0,0.18094199143852338,12,0.09001843815577695,OUT027,1985,1,2,3,1209.7586,False,False,False,False,False,True,False,False,False,False
FDX34,0.09764810955641562,0,0.23555143168456186,13,0.373601009174935,OUT049,1999,1,0,1,1205.098,False,False,False,False,False,False,False,False,False,True
FDV60,0.9315272402500745,1,0.3836120250317801,0,0.7046779604615312,OUT049,1999,1,0,1,3338.987,False,False,False,False,False,False,False,False,False,True
FDE32,0.9612980053587377,0,0.15692028887226753,6,0.03166659875449068,OUT013,1987,0,2,1,227.7036,False,True,False,False,False,False,False,False,False,False
NCI30,0.9345043167609408,0,0.19230574828414454,9,0.9072896929690524,OUT018,2009,1,2,2,4680.574,False,False,False,True,False,False,False,False,False,False
FDS37,0.1845787436737124,0,0.09932650005884383,3,0.36697702531086807,OUT013,1987,0,2,1,695.0952,False,True,False,False,False,False,False,False,False,False
FDC57,0.9255730872283419,1,0.31284891924574854,6,0.6905479833479344,OUT019,1985,2,0,0,579.246,False,False,False,False,True,False,False,False,False,False
DRC01,0.08127418874665077,1,0.055478720474796274,14,0.07546400994234259,OUT017,2007,2,1,1,1478.076,False,False,True,False,False,False,False,False,False,False
DRD27,0.8451920214349509,0,0.07176732354304251,4,0.287413666646293,OUT017,2007,2,1,1,694.4294,False,False,True,False,False,False,False,False,False,False
FDI12,0.28818100625186066,1,0.3291350093307233,0,0.2423429021589281,OUT045,2002,2,1,1,703.0848,False,False,False,False,False,False,False,True,False,False
FDQ33,0.5236677582613873,0,0.2985036390922759,13,0.501195254297143,OUT035,2004,2,1,1,4514.124,False,False,False,False,False,False,True,False,False,False
FDQ27,0.0378088716880024,1,0.25341376950459893,10,0.2975784215852061,OUT019,1985,2,0,0,206.398,False,False,False,False,True,False,False,False,False,False
NCB07,0.8719857100327477,0,0.4222962125843233,9,0.7000089983633166,OUT010,1998,2,2,0,589.233,True,False,False,False,False,False,False,False,False,False
FDC08,0.8600774039892825,1,0.3380715388151047,6,0.8271787923856868,OUT013,1987,0,2,1,3169.208,False,True,False,False,False,False,False,False,False,False
FDD20,0.5713009824352486,0,0.06039431695981403,6,0.39437704160979026,OUT046,1997,2,0,1,2490.092,False,False,False,False,False,False,False,False,True,False
FDS24,0.9702292348913368,1,0.20251732842056494,0,0.2413488376831082,OUT035,2004,2,1,1,1151.1682,False,False,False,False,False,False,True,False,False,False
FDH34,0.24263173563560586,0,0.09708923344183829,13,0.6569153270989956,OUT017,2007,2,1,1,3900.9222,False,False,True,False,False,False,False,False,False,False
NCX30,0.7231318844894312,0,0.08134720810632586,9,0.9218551569110827,OUT018,2009,1,2,2,6439.6176,False,False,False,True,False,False,False,False,False,False
FDM01,0.19886871092587077,1,0.30952450176484403,2,0.31088156795631894,OUT046,1997,2,0,1,1845.5976,False,False,False,False,False,False,False,False,True,False
FDB20,0.1884489431378386,0,0.16785050019296235,6,0.19825516641878724,OUT013,1987,0,2,1,934.7832,False,True,False,False,False,False,False,False,False,False
NCK29,0.0631140220303662,0,0.4120176444020669,8,0.38320718646646157,OUT017,2007,2,1,1,3202.498,False,False,True,False,False,False,False,False,False,False
FDS11,0.14855611789222983,1,0.18039768358618274,1,0.8218171260925372,OUT049,1999,1,0,1,2684.5056,False,False,False,False,False,False,False,False,False,True
NCV41,0.5832092884787139,0,0.08756055827723606,8,0.33078662673430725,OUT010,1998,2,2,0,221.0456,True,False,False,False,False,False,False,False,False,False
DRL60,0.2360821673116999,0,0.08264037268704123,14,0.5113710449646518,OUT049,1999,1,0,1,2439.4912,False,False,False,False,False,False,False,False,False,True
FDV10,0.18398332837153913,1,0.21883295874566006,13,0.05399527331255222,OUT017,2007,2,1,1,596.5568,False,False,True,False,False,False,False,False,False,False
FDV09,0.44924084548972903,0,0.0601771224707657,13,0.5020551922254141,OUT018,2009,1,2,2,2227.101,False,False,False,True,False,False,False,False,False,False
FDQ39,0.610002977076511,0,0.26518250173643165,10,0.6841922525789649,OUT046,1997,2,0,1,5159.2842,False,False,False,False,False,False,False,False,True,False
DRE49,0.964275081869604,0,0.06256704312177282,14,0.5191563270378746,OUT018,2009,1,2,2,1366.2216,False,False,False,True,False,False,False,False,False,False
FDR45,0.3718368562072046,0,0.08923344309491653,13,0.8800238032176788,OUT045,2002,2,1,1,8604.7992,False,False,False,False,False,False,False,True,False,False
DRJ23,0.8213754093480203,0,0.22771796053110352,7,0.6748653641111315,OUT010,1998,2,2,0,378.1744,True,False,False,False,False,False,False,False,False,False
FDQ26,0.5325989877939863,1,0.22239228655508714,4,0.1161561368837819,OUT018,2009,1,2,2,711.0744,False,False,False,True,False,False,False,False,False,False
NCA06,0.9493896993152724,0,0.467349389113455,9,0.014978879313272103,OUT017,2007,2,1,1,1061.951,False,False,True,False,False,False,False,False,False,False
FDT24,0.46412622804406073,1,0.5974948155305129,0,0.20094703529395788,OUT018,2009,1,2,2,1004.0264,False,False,False,True,False,False,False,False,False,False
DRG27,0.2584102411431974,0,0.34440095660700054,4,0.033208205149101194,OUT045,2002,2,1,1,609.207,False,False,False,False,False,False,False,True,False,False
FDR02,0.7231318844894312,0,0.06526820690515044,4,0.33785713315540344,OUT045,2002,2,1,1,3558.0352,False,False,False,False,False,False,False,True,False,False
DRG37,0.693361119380768,0,0.05571019550739579,14,0.5288966308769499,OUT035,2004,2,1,1,2025.3636,False,False,False,False,False,False,True,False,False,False
FDJ07,0.16105983923786837,0,0.038552370492186336,10,0.3685296674340742,OUT018,2009,1,2,2,1864.24,False,False,False,True,False,False,False,False,False,False
FDP32,0.12473950580529919,0,0.28742612011680146,6,0.4052565722008299,OUT049,1999,1,0,1,1907.517,False,False,False,False,False,False,False,False,False,True
FDV59,0.5236677582613873,0,0.15456866912343661,1,0.796383167288063,OUT046,1997,2,0,1,5660.6316,False,False,False,False,False,False,False,False,True,False
FDP60,0.7618338791306938,0,0.18128736455419653,0,0.29079823971639873,OUT035,2004,2,1,1,607.2096,False,False,False,False,False,False,True,False,False,False
FDE32,0.9612980053587377,0,0.15625525871196233,6,0.035486658653029884,OUT027,1985,1,2,3,1024.6662,False,False,False,False,False,True,False,False,False,False
FDK26,0.05388508484668053,1,0.10085072607472345,3,0.6627124802205788,OUT017,2007,2,1,1,3169.208,False,False,True,False,False,False,False,False,False,False
FDW28,0.8154212563262877,0,0.29070853901181404,5,0.7048231227376757,OUT035,2004,2,1,1,2740.4328,False,False,False,False,False,False,True,False,False,False
