URL,区域,房源维护时间,房源编号,租赁方式,房屋类型,房屋类型厅室,房屋类型面积,房屋类型精装修,经纪人,面积,朝向,维护,入住,楼层,电梯,车位,用水,用电,燃气,采暖,租期,看房,付款方式,租金,押金,服务费,中介费
https://bj.lianjia.com/zufang/BJ2316616159870320640.html,通州 通州其它 徐辛庄,2020-04-20,BJ2316616159870320640,整租,2室1厅1卫 84㎡,2室1厅1卫,84㎡,#,吴子叶,84㎡,南 北,2天前,随时入住,中楼层/6层,无,暂无数据,民水,民电,有,集中供暖,3年以内,需提前预约,季付,2200,2200,0,2200,
https://bj.lianjia.com/zufang/BJ2493473161740828672.html,顺义 顺义城 石园西区,2020-04-20,BJ2493473161740828672,整租,2室1厅1卫 58㎡,2室1厅1卫,58㎡,#,任爱军,58㎡,南 北,2天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,1年以内,需提前预约,需咨询,2700,2700,0,2700,
https://bj.lianjia.com/zufang/BJ2454822447418458112.html,大兴 天宫院南 隆盛园,2020-04-20,BJ2454822447418458112,整租,2室1厅1卫 86㎡,2室1厅1卫,86㎡,#,王梓龙,86㎡,南 北,2天前,随时入住,中楼层/5层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2423220998838435840.html,大兴 大兴其它 新城嘉园,2020-04-20,BJ2423220998838435840,整租,2室1厅1卫 80㎡,2室1厅1卫,80㎡,#,王梓龙,80㎡,南 北,2天前,随时入住,高楼层/3层,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,需提前预约,需咨询,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2434059160930238464.html,大兴 天宫院南 隆盛园,2020-04-20,BJ2434059160930238464,整租,3室2厅2卫 135㎡,3室2厅2卫,135㎡,#,王梓龙,135㎡,南 北,2天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2486794795373035520.html,昌平 北七家 温泉花园A区,2020-04-20,BJ2486794795373035520,整租,2室1厅1卫 62㎡,2室1厅1卫,62㎡,#,张文兵,62㎡,南 北,2天前,2020-04-25,中楼层/5层,无,免费使用,民水,民电,有,集中供暖,2年以内,需提前预约,半年付,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2431813926736887808.html,房山 长阳 加州水郡四期,2020-04-20,BJ2431813926736887808,整租,1室1厅1卫 58㎡ 精装修,1室1厅1卫,58㎡,精装修,陈政杰,58㎡,南,2天前,随时入住,低楼层/14层,有,暂无数据,民水,民电,有,自采暖,1年以内,需提前预约,季付,2600,2600,0,2600,
https://bj.lianjia.com/zufang/BJ2488929808709861376.html,顺义 顺义城 石园西区,2020-04-20,BJ2488929808709861376,整租,1室1厅1卫 57㎡,1室1厅1卫,57㎡,#,任爱军,57㎡,南 北,2天前,随时入住,低楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,季付,2700,2700,0,2700,
https://bj.lianjia.com/zufang/BJ2331017673783656448.html,门头沟 大峪 新桥路小区,2020-04-20,BJ2331017673783656448,整租,2室1厅1卫 63㎡,2室1厅1卫,63㎡,#,张晓伟,63㎡,南 北,2天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2100,2100,0,2100,
https://bj.lianjia.com/zufang/BJ2326056294353469440.html,门头沟 大峪 新桥路小区,2020-04-20,BJ2326056294353469440,整租,2室1厅1卫 60㎡,2室1厅1卫,60㎡,#,张晓伟,60㎡,南 北,2天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2100,2100,0,2100,
https://bj.lianjia.com/zufang/BJ2481934000538009600.html,门头沟 大峪 新桥大街61号院,2020-04-20,BJ2481934000538009600,整租,2室1厅1卫 78㎡,2室1厅1卫,78㎡,#,刘德阔,78㎡,南 北,2天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2406498891102437376.html,门头沟 大峪 新桥路小区,2020-04-20,BJ2406498891102437376,整租,2室1厅1卫 66㎡,2室1厅1卫,66㎡,#,张晓伟,66㎡,南 北,2天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2486845896206598144.html,石景山 城子 天翠阳光新城,2020-04-22,BJ2486845896206598144,整租,1室1厅1卫 58㎡,1室1厅1卫,58㎡,#,王鸿婷,58㎡,南 北,今天,随时入住,中楼层/16层,有,暂无数据,暂无数据,暂无数据,有,集中供暖,暂无数据,需提前预约,需咨询,2900,2900,0,2900,
https://bj.lianjia.com/zufang/BJ2310787769091768320.html,昌平 北七家 第二福利院家属楼,2020-04-22,BJ2310787769091768320,整租,1室1厅1卫 63㎡,1室1厅1卫,63㎡,#,宋文静,63㎡,南,今天,随时入住,中楼层/10层,有,免费使用,民水,民电,暂无数据,集中供暖,3年以内,需提前预约,季付,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2425996945320853504.html,通州 万达 周仓庵胡同,2020-04-22,BJ2425996945320853504,整租,1室1厅1卫 57㎡,1室1厅1卫,57㎡,#,相英辉,57㎡,南 北,今天,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2900,2900,0,2900,
https://bj.lianjia.com/zufang/BJ2452927667944046592.html,顺义 顺义其它 空港国际,2020-04-22,BJ2452927667944046592,整租,5房间2卫 86㎡,5房间2卫,86㎡,#,张静,86㎡,东北,今天,随时入住,低楼层/10层,有,暂无数据,商水,商电,有,集中供暖,暂无数据,需提前预约,需咨询,2600,2600,0,2600,
https://bj.lianjia.com/zufang/BJ2480923550711037952.html,朝阳 首都机场 南平东里,2020-04-22,BJ2480923550711037952,整租,2室1厅1卫 82㎡,2室1厅1卫,82㎡,#,刘建明,82㎡,南 北,今天,随时入住,高楼层/6层,无,免费使用,民水,民电,有,集中供暖,1年以内,需提前预约,季付,4500,4500,0,4500,
https://bj.lianjia.com/zufang/BJ2417303899787493376.html,朝阳 双桥 双桥六号井,2020-04-20,BJ2417303899787493376,整租,2室1厅1卫 58㎡,2室1厅1卫,58㎡,#,王晓伟,58㎡,南 北,2天前,随时入住,低楼层/6层,无,租用车位,民水,民电,有,集中供暖,3年以上,需提前预约,季付,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2419566100166475776.html,门头沟 门头沟其它 石泉砖厂B2区,2020-04-21,BJ2419566100166475776,整租,2室1厅1卫 64㎡ 精装修,2室1厅1卫,64㎡,精装修,张惠,64㎡,南 北,1天前,随时入住,中楼层/6层,无,租用车位,民水,民电,有,集中供暖,1年以内,需提前预约,季付,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2437643919983378432.html,朝阳 双桥 双桥六号井,2020-04-19,BJ2437643919983378432,整租,2室1厅1卫 61㎡,2室1厅1卫,61㎡,#,肖波,61㎡,南 北,3天前,随时入住,高楼层/4层,无,暂无数据,民水,民电,有,集中供暖,1年以内,需提前预约,季付,3300,3300,0,3300,
https://bj.lianjia.com/zufang/BJ2470882297000771584.html,朝阳 首都机场 燕翔西里,2020-04-20,BJ2470882297000771584,整租,2室1厅1卫 56㎡,2室1厅1卫,56㎡,#,薛政铎,56㎡,南 北,2天前,随时入住,高楼层/3层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,3200,3200,0,3200,
https://bj.lianjia.com/zufang/BJ2346820338425536512.html,通州 潞苑 华龙小区,2020-04-21,BJ2346820338425536512,整租,1室1厅1卫 55㎡,1室1厅1卫,55㎡,#,王亮,55㎡,南 北,1天前,随时入住,高楼层/6层,无,免费使用,民水,民电,有,集中供暖,3年以内,需提前预约,季付,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2323001910963216384.html,门头沟 滨河西区 葡东小区,2020-04-21,BJ2323001910963216384,整租,2室1厅2卫 64㎡,2室1厅2卫,64㎡,#,孙佳琦,64㎡,南 北,1天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,3年以上,需提前预约,需咨询,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2491777564805439488.html,通州 玉桥 源泉苑,2020-04-20,BJ2491777564805439488,整租,1室1厅0卫 58㎡,1室1厅0卫,58㎡,#,王立新,58㎡,南 北,2天前,随时入住,高楼层/6层,无,免费使用,民水,民电,有,集中供暖,2年以内,需提前预约,季付,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2486234127775842304.html,朝阳 东坝 金隅悦和园,2020-04-11,BJ2486234127775842304,整租,2室1厅1卫 80㎡,2室1厅1卫,80㎡,#,尹秋英,80㎡,南 北,11天前,随时入住,中楼层/28层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,4800,4800,0,4800,
https://bj.lianjia.com/zufang/BJ2386158981317140480.html,通州 潞苑 上潞园,2020-04-22,BJ2386158981317140480,整租,2室1厅1卫 71㎡,2室1厅1卫,71㎡,#,张玉莲,71㎡,东 北,今天,随时入住,中楼层/6层,无,免费使用,民水,民电,有,集中供暖,2年以内,需提前预约,季付,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2489814621817946112.html,亦庄开发区 亦庄开发区其它 中信新城两限区,2020-04-20,BJ2489814621817946112,整租,1室1厅1卫 61㎡,1室1厅1卫,61㎡,#,齐文文,61㎡,南,2天前,随时入住,低楼层/21层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,4000,4000,0,4000,
https://bj.lianjia.com/zufang/BJ2394935869426368512.html,丰台 丰台其它 长辛店东南街,2020-04-22,BJ2394935869426368512,整租,2室1厅1卫 71㎡ 精装修,2室1厅1卫,71㎡,精装修,邹贺,71㎡,南 北,今天,随时入住,中楼层/6层,无,免费使用,暂无数据,暂无数据,暂无数据,暂无数据,3年以内,需提前预约,季付,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2490429631908282368.html,亦庄开发区 亦庄开发区其它 泰河园一里一区,2020-04-14,BJ2490429631908282368,整租,2室1厅1卫 80㎡,2室1厅1卫,80㎡,#,徐芳婷,80㎡,南 北,8天前,随时入住,低楼层/12层,有,租用车位,民水,民电,有,集中供暖,3年以内,需提前预约,季付,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2384580114748022784.html,通州 通州其它 滨河中路,2020-04-22,BJ2384580114748022784,整租,2室1厅1卫 59㎡,2室1厅1卫,59㎡,#,钱有缘,59㎡,南 北,今天,随时入住,高楼层/5层,无,暂无数据,暂无数据,暂无数据,有,集中供暖,1年以内,需提前预约,季付,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2494148858293534720.html,朝阳 首都机场 燕翔东里,2020-04-22,BJ2494148858293534720,整租,2室1厅1卫 63㎡,2室1厅1卫,63㎡,#,薛政铎,63㎡,南 北,今天,随时入住,高楼层/5层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3600,3600,0,3600,
https://bj.lianjia.com/zufang/BJ2481904027990753280.html,通州 潞苑 自然佳境,2020-04-22,BJ2481904027990753280,整租,1室1厅1卫 68㎡ 精装修,1室1厅1卫,68㎡,精装修,沈庆乐,68㎡,南 北,今天,随时入住,低楼层/6层,无,暂无数据,民水,民电,无,集中供暖,3年以内,需提前预约,季付,2900,2900,0,2900,
https://bj.lianjia.com/zufang/BJ2489216324903895040.html,丰台 卢沟桥 晓月苑二里,2020-04-22,BJ2489216324903895040,整租,2室1厅1卫 71㎡,2室1厅1卫,71㎡,#,王东,71㎡,南,今天,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2425996281714311168.html,大兴 大兴其它 南海家园七里,2020-04-22,BJ2425996281714311168,整租,1室1厅1卫 70㎡,1室1厅1卫,70㎡,#,郑董鑫,70㎡,南,今天,随时入住,中楼层/20层,有,租用车位,暂无数据,暂无数据,有,集中供暖,1年以内,需提前预约,季付,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2332550809050685440.html,亦庄开发区 马驹桥 宏仁家园,2020-04-09,BJ2332550809050685440,整租,2室1厅1卫 90㎡ 精装修,2室1厅1卫,90㎡,精装修,李莹,90㎡,东 西,13天前,随时入住,低楼层/28层,有,租用车位,民水,民电,有,集中供暖,2年以内,需提前预约,季付,3400,3400,0,3400,
https://bj.lianjia.com/zufang/BJ2490493695934070784.html,亦庄开发区 亦庄开发区其它 泰河园一里一区,2020-04-07,BJ2490493695934070784,整租,1室1厅1卫 62㎡,1室1厅1卫,62㎡,#,黄丽,62㎡,南,15天前,随时入住,中楼层/12层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2367179204182671360.html,大兴 天宫院南 隆盛园,2020-04-22,BJ2367179204182671360,整租,2室1厅1卫 84㎡,2室1厅1卫,84㎡,#,王梓龙,84㎡,南 北,今天,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,2000,2000,0,2000,
https://bj.lianjia.com/zufang/BJ2483381680694632448.html,亦庄开发区 马驹桥 新海北里,2020-04-22,BJ2483381680694632448,整租,1室1厅1卫 66㎡,1室1厅1卫,66㎡,#,王慧斌,66㎡,南 北,今天,随时入住,中楼层/6层,无,暂无数据,民水,民电,有,集中供暖,1年以内,需提前预约,季付,3200,3200,0,3200,
https://bj.lianjia.com/zufang/BJ2488878339121479680.html,昌平 沙河 北街家园六区,2020-04-22,BJ2488878339121479680,整租,3室1厅1卫 88㎡,3室1厅1卫,88㎡,#,王晓丽,88㎡,东 西,今天,2020-05-01,中楼层/18层,有,暂无数据,民水,民电,有,集中供暖,1年以内,需提前预约,季付,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2493464842682507264.html,房山 良乡 四合巷小区,2020-04-22,BJ2493464842682507264,整租,2室1厅1卫 65㎡,2室1厅1卫,65㎡,#,宿景波,65㎡,南 北,今天,随时入住,高楼层/6层,无,免费使用,民水,民电,有,集中供暖,2年以内,需提前预约,季付,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2298102471010295808.html,顺义 顺义城 港馨家园东区,2020-04-22,BJ2298102471010295808,整租,2室1厅1卫 97㎡,2室1厅1卫,97㎡,#,张佳奇,97㎡,南 北,今天,随时入住,低楼层/6层,无,免费使用,民水,民电,有,集中供暖,3年以内,需提前预约,季付,2600,2600,0,2600,
https://bj.lianjia.com/zufang/BJ2433303478781878272.html,亦庄开发区 马驹桥 新海南里,2020-04-22,BJ2433303478781878272,整租,1室1厅1卫 67㎡,1室1厅1卫,67㎡,#,范志芳,67㎡,南 北,今天,随时入住,高楼层/6层,无,租用车位,民水,民电,有,集中供暖,2年以内,需提前预约,季付,3400,3400,0,3400,
https://bj.lianjia.com/zufang/BJ2474609519406358528.html,朝阳 朝阳其它 绿丰家园,2020-04-22,BJ2474609519406358528,整租,1室1厅1卫 58㎡ 精装修,1室1厅1卫,58㎡,精装修,尤洋,58㎡,南 北,今天,随时入住,中楼层/6层,无,暂无数据,民水,民电,有,自采暖,暂无数据,需提前预约,季付,3300,3300,0,3300,
https://bj.lianjia.com/zufang/BJ2487645463155843072.html,通州 通州其它 泰晤士印象,2020-04-16,BJ2487645463155843072,整租,2室1厅1卫 85㎡ 精装修,2室1厅1卫,85㎡,精装修,慕建建,85㎡,南,6天前,随时入住,高楼层/15层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2367883455724781568.html,门头沟 门头沟其它 惠泽家园,2020-04-22,BJ2367883455724781568,整租,3室1厅1卫 87㎡,3室1厅1卫,87㎡,#,杨秀龙,87㎡,东 南 北,今天,随时入住,高楼层/6层,无,租用车位,民水,民电,有,集中供暖,1年以内,需提前预约,需咨询,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2424493315665182720.html,昌平 北七家 第二福利院家属楼,2020-04-22,BJ2424493315665182720,整租,2室1厅1卫 79㎡,2室1厅1卫,79㎡,#,乔炜云,79㎡,南 北,今天,随时入住,低楼层/10层,有,免费使用,暂无数据,暂无数据,暂无数据,集中供暖,3年以内,需提前预约,季付,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2479713357817446400.html,海淀 安宁庄 阳光北里,2020-04-22,BJ2479713357817446400,整租,1室1厅1卫 62㎡ 精装修,1室1厅1卫,62㎡,精装修,李广亮,62㎡,东南,今天,随时入住,低楼层/18层,有,免费使用,民水,民电,有,集中供暖,暂无数据,需提前预约,季付,4500,4500,0,4500,
https://bj.lianjia.com/zufang/BJ2492834443866685440.html,亦庄开发区 马驹桥 宏仁家园,2020-04-19,BJ2492834443866685440,整租,2室1厅1卫 86㎡,2室1厅1卫,86㎡,#,王建超,86㎡,东 西,3天前,随时入住,中楼层/28层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3300,3300,0,3300,
https://bj.lianjia.com/zufang/BJ2409291011970318336.html,亦庄开发区 马驹桥 米拉小镇,2020-04-22,BJ2409291011970318336,整租,2室1厅1卫 89㎡,2室1厅1卫,89㎡,#,王慧斌,89㎡,南,今天,随时入住,低楼层/21层,有,暂无数据,民水,民电,有,集中供暖,3年以内,只能周末看房,季付,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2424540199293304832.html,顺义 顺义城 仁和花园一区,2020-04-22,BJ2424540199293304832,整租,1室1厅1卫 66㎡,1室1厅1卫,66㎡,#,张春杨,66㎡,南 北,今天,随时入住,中楼层/15层,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,一般下班后可看,需咨询,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2332365552574021632.html,昌平 西关环岛 郝庄家园东区,2020-04-22,BJ2332365552574021632,整租,2室1厅1卫 76㎡,2室1厅1卫,76㎡,#,任宇,76㎡,南 北,今天,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,需咨询,2600,2600,0,2600,
https://bj.lianjia.com/zufang/BJ2430476346515005440.html,昌平 西关环岛 郝庄家园,2020-04-22,BJ2430476346515005440,整租,2室1厅1卫 78㎡,2室1厅1卫,78㎡,#,任宇,78㎡,南 北,今天,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,2500,2500,0,2500,
https://bj.lianjia.com/zufang/BJ2426570608952483840.html,昌平 西关环岛 郝庄家园,2020-04-22,BJ2426570608952483840,整租,2室1厅1卫 70㎡,2室1厅1卫,70㎡,#,高张君,70㎡,南 北,今天,随时入住,中楼层/6层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,需咨询,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2484183466221518848.html,顺义 后沙峪 吉祥雅筑,2020-04-20,BJ2484183466221518848,整租,1室1厅1卫 80㎡,1室1厅1卫,80㎡,#,李永国,80㎡,东,2天前,2020-04-27,低楼层/15层,有,暂无数据,民水,民电,有,自采暖,1年以内,需提前预约,季付,3100,3100,0,3100,
https://bj.lianjia.com/zufang/BJ2478279565496565760.html,昌平 南口 南辛路7号院,2020-04-22,BJ2478279565496565760,整租,2室1厅1卫 66㎡,2室1厅1卫,66㎡,#,任宇,66㎡,南 北,今天,随时入住,低楼层/6层,无,免费使用,暂无数据,暂无数据,暂无数据,集中供暖,2年以内,需提前预约,季付,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2360060935487627264.html,大兴 大兴其它 南海家园二里,2020-04-22,BJ2360060935487627264,整租,1室1厅1卫 66㎡,1室1厅1卫,66㎡,#,孙玲玲,66㎡,南 北,今天,随时入住,低楼层/15层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2500542356944584704.html,朝阳 北苑 新街坊,2020-04-16,BJ2500542356944584704,整租,1室0厅1卫 43㎡,1室0厅1卫,43㎡,#,金楠,43㎡,西北,6天前,随时入住,低楼层/18层,有,租用车位,民水,民电,有,集中供暖,3年以内,需提前预约,季付,5000,5000,0,5000,
